store_code,store_name
760046,杭州市西湖区古墩路2店
5098,成都市郫都区龙城国际店
5015,成都成华区建兴路店
730150,北京市昌平区回龙观前置仓店
700229,武汉市武昌区汉街万达店
760008,杭州西湖区古墩路店
0637,东莞市黄江镇碧桂园翡翠山店
6048,厦门市同安区乐海店
700272,武汉市硚口区星汇维港 
770190,南京市六合区雨庭花园店
0550,东莞大朗镇美景中路店
1130,佛山禅城区帝景蓝湾店
700292,荆州市沙市区漫城朗御店
0027,深圳宝安区天骄店
770235,南京市高新开发区侨谊路店
780049,宁波市北仑区学苑东路店
881046,北京市海淀区果多美白石桥北店
0273,深圳福田区新新家园店
9930,预售
1435,佛山顺德区碧桂花城店
730012,北京东城区新景家园店
720209,上海闵行区莘浜路店
760106,绍兴市越城区昌安农贸市场店
750097,洛阳市西工区升龙广场店
1536,佛山市南海区泰成逸园店
760003,杭州余杭区伊世纪城市花园店
3002,海口美兰区海府一横店
0716,惠州惠阳区府东路中区华府店
0159,深圳南山区工业八路店
720131,上海虹口区新市南路店
0510,东莞常平镇天鹅湖店
4059,义乌市新科花园店
5041,成都成华区蓝光锦绣城店
851009,南宁市青秀区保利凤翔花园店
1221,广州花都区建设北路店
720112,上海普陀区雪松路店
5040,成都青羊区金沙西园店
202010,梅州市梅县梅荷路店
730115,北京市石景山区鲁谷东街店
730064,北京市朝阳区亮马嘉园店
1424,广州荔湾区逸彩新世界店
0718,惠州惠城区东湖西路店
780030,宁波江北区天合家园店
740070,南昌市青山湖区东方塞纳店
0242,深圳龙岗区布吉街店
6014,厦门思明区禾祥东路店
881085,北京市东城区果多美广渠家园店
5133,成都市龙泉驿区天府逸家店
1395,广州海珠区琶洲新村店
803078,合肥市政务区天珑店
0741,惠州市惠阳区别样城店
790056,重庆市九龙坡区华润二十四城3店
1195,广州越秀区水荫路2店
0017,深圳福田区天然居店
700222,武汉市洪山区金地天悦店
0198,深圳宝安区新安湖店
720283,上海闵行区万科城市花园店
881908,北京市宣武区果多美陶然亭地铁店
720729,xxx
881040,北京市丰台区果多美六里桥店
700179,武汉市江汉区泛海国际店
6013,厦门思明区前埔东路店
811014,青岛市市北区万科东第店
851024,南宁市西乡塘区高新苑店
700218,武汉市洪山区光谷丽都店
5101,成都市郫都区蜀都万达店
0373,深圳市福田区下沙广场店
881901,北京市通州区果多美通州杨庄路店
0811,汕头市龙湖区荣华花园店
3024,海口美兰区二东路店
770222,南京市鼓楼区龙凤玫瑰园店
720058,上海闸北区城上城店
790093,重庆市南岸区金阳骑龙山庄
720271,上海宝山区长江西路店
4067,义乌市赵宅店
0148,深圳福田区莲花北村2店
720018,上海浦东新区康桥老街店
1261,中山坦洲镇星洲花园店
1124,广州海珠区金沙路店
710117,苏州昆山市鑫苑国际花园店
0733,惠州市惠城区佳兆业广场
700238,武汉市汉阳区万科国际3店
1151,广州花都区龙珠西路店
730142,天津市南开区鞍山西道店
770044,南京浦口区天润城第十二街区店
0526,东莞石龙镇世纪滨江豪园店
730134,天津市北辰区柴楼兴园店
700130,武汉武昌区金榜名苑店
760057,杭州市上城区复兴南街店
0079,深圳宝安区滢水山庄店
1573,广州市增城区誉山国际店
4075,东阳市横店万盛南街店
5028,成都成华区蓝水湾店
790120,重庆市渝北区龙湖紫都城店
803049,合肥市经开区禹州华侨城枫园店
1253,广州增城区锦绣御景苑店
0400,深圳市宝安区雍景城店
0181,深圳宝安区居乐苑店
1637,广州市番禺区海伦堡花样年华店
1413,中山沙溪镇金逸豪廷店
1011,佛山南海区中海金沙湾店
770180,马鞍山市雨山区和泰天下店
1511,广州市黄埔区中海誉城北苑店 
0443,深圳市宝安区星际家园店
0232,深圳龙华新区青年城邦园店
750044,郑州市郑东新区鑫苑中央花园店
1015,广州海珠区光大花园店
740102,抚州市伍塘路店
720273,上海嘉定区封周路店
803048,合肥市蜀山区华邦光明世家店
780051,宁波市江东区幸福苑店
1075,广州白云区水边街店
821019,昆明市盘龙区丽水雅苑店
720286,上海浦东新区利津路店
760025,杭州江干区景昙路店
1069,广州荔湾区珠岛花园店
720149,上海闸北区保德路店
720251,上海浦东新区莲园路店
770094,南京市栖霞区南邮广场店
0005,深圳宝安区富通苑店
770023,南京江宁区天元城店
730153,北京市海淀区腾讯店
831008,太原市小店区天美店
0114,深圳南山区龙城路店
0041,深圳罗湖区蔡屋围店
700128,武汉江岸区汉口花园2店
831009,太原市小店区北美N1南门店
1333,广州花都区中房观湖国际店
1553,湛江市霞山区锦绣华景澳林居1号
770124,南京市浦口区珠泉花园店
0320,深圳市龙岗区天健花园店
770071,镇江市京口区香江花城店
770010,南京栖霞区仙林湖店
700037,武汉硚口区香港映象店
790074,重庆市九龙坡区广厦城店
1289,珠海香洲区恒星园店
710024,苏州昆山市时代文化家园店
720123,上海浦东新区高行银杏苑店
1482,广州花都区凤凰北路店
0743,惠州市惠城区富力丽港中心店
202003,梅州市五华县澳园广场店
730103,北京市石景山区依翠园店
0192,深圳福田区福保花园店
1255,广州天河区龙口东路2店
710042,无锡滨湖区万达广场店
6016,厦门思明区公园南路店
700084,武汉武昌区东湖景园店
4002,金华婺城区天龙南国店
1150,广州花都区雅居乐2店
0566,东莞大岭山镇教育路店
803019,合肥市庐阳区大富绿洲店
831014,太原晋源区格林花园店
750086,郑州市高新区谦祥万和城店
821023,昆明市官渡区星辰园店
5142,成都市高新区神仙树大院店
710004,苏州吴中区盘蠡花园店
1390,清远清城区云山诗意店
203002,普宁市明珠花园店
730044,北京丰台区星河城店
0724,惠州市惠城区宏益公馆店
803032,合肥市蜀山区港汇广场店
0158,深圳罗湖区田贝二路店
1276,清远清城区阳光嘉园店
5057,成都锦江区华润翡翠城店
0302,鲜果吧客深圳福田区曼哈店
0164,深圳罗湖区华丽路店
1443,广州市南沙区碧桂园店
860001,福州市晋安区三盛国际公馆店
881905,北京市西城区太平街店
770223,南京市江宁区保利梧桐语店
720101,上海杨浦区世和苑店
0071,深圳罗湖区田心村店
770198,南京市六合区欣乐新村店
700046,武汉武昌区中央花园店
720313,上海黄浦区瞿溪路店
740108,九江市濂溪区万达广场店
760047,杭州市拱墅区湖墅南路2店
730130,北京市朝阳区首开常青藤店
310008,深圳市梅沙宾馆食堂
881057,北京市西城区果多美白纸坊西街店
803052,合肥市蜀山区恒润花园店
710036,苏州昆山市世茂东一号花园店
0115,深圳龙岗区隆盛花园店
770046,南京浦口区旭日华庭店
710016,苏州姑苏区金城花园店
770003,南京玄武区丹凤街店
310004,东莞联丰科艺金属有限公司
803023,合肥市庐阳区祥源广场店
700263,武汉市洪山区东湖尚郡店 
0032,深圳福田区益田村店
1030,广州白云区时代玫瑰园店
1077,佛山南海区中海金沙湾2店
770207,南京市秦淮区朝天宫西街店
0308,深圳坪山区金域缇香店
1412,广州增城区翡翠绿洲店
720175,上海宝山区海尚明城店
1418,珠海香洲区招商花园城店
5066,成都高新区红树湾店
0183,深圳宝安区天悦龙庭2店
1082,广州天河区龙口西路店
803069,合肥市蜀山区红皖家园店
740091,丰城市雷焕路店
700217,武汉市汉阳区经开万达店
1322,中山港口镇丽江花园店
0578,东莞东坑镇皇家公馆店
0372,深圳市龙岗区翰邻城店
0572,东莞凤岗镇三正财富新地店
760110,杭州市余杭区君临广场店
700261,武汉市江岸区越秀君泊店
720016,上海闵行区上海阳城店
1476,佛山市禅城区万科城店
5085,成都市高新区桐梓林壹号店
710032,苏州昆山市江南明珠苑店
6005,厦门湖里区东方巴黎店
1411,佛山禅城区东海国际店
0447,深圳市龙华区世纪春城2店
730091,北京市东城区东花市南路店
1041,广州白云区金碧新城店
720141,上海杨浦区鞍山路店
1158,广州花都区云山大道店
720236,上海普陀区铜川路店
1497,广州市花都区祈福辉煌台店
700150,武汉江夏区中央大街店
841022,徐州云龙区宣武小区店
803029,合肥市新站区东湖山庄店
710164,南通崇川区濠北路店
1109,广州越秀区水荫路店
1392,佛山顺德区海悦新城店
720158,上海浦东新区崂山路店
700160,武汉市青山区奥山世纪城店
0172,深圳罗湖区罗芳店
710039,苏州昆山市大德世家花园店
208002,深圳市福田区熙园店
3030,海口美兰区池天钰园店
720277,上海长宁区天山河畔花园店
1053,广州海珠区怡乐路店
720027,上海闵行区金平路2店
803051,合肥市经开区禹州华侨城柳园店
770157,南京市海峡城新亭街店
760042,杭州市上城区佑圣观路店
0096,深圳龙岗区东大街2店
730143,北京市朝阳区金都杭城店
720042,上海宝山区学府涵青店
0113,深圳罗湖区中兴路2店(停)
0163,深圳宝安区花样年店
5010,成都锦江区宏济路店
1554,广州市番禺区万博四路店
881074,北京市朝阳区果多美惠新西街店
0497,深圳市宝安区深航幸福花园店
3045,三亚吉阳区丹州小区店
0112,深圳罗湖区黄贝中村店(停)
740045,南昌市西湖区永叔路店
720153,上海杨浦区现代星洲城店
0534,东莞虎门镇虎门大酒店店
720240,上海宝山区聚丰园路2店
0524,东莞樟木头镇怡安街店
6072,厦门市海沧区天御花园店
780069,宁波市北仑区天兴家园店
0431,深圳市龙华区大浪华旺路店
1147,广州花都区花都云珠花园店
740052,南昌市红谷滩新区东方海德堡店
720292,上海浦东新区三彩路店
740037,南昌青云谱区青云明珠店
1422,中山石岐区天明花园店
5082,成都市成华区华润二十四城3店
760048,杭州市西湖区晴川街店
720013,上海松江区新松江路店
0278,深圳宝安区香缤广场店
1548,佛山市顺德区美的瀚城店
740089,丰城市新城区府佑路店
870011,西安市长安区雅居乐花园店
1434,佛山禅城区保利香槟花园店
700101,武汉东西湖区吴南花园店
0713,惠州惠城区风华世家店
851002,南宁市兴宁区荣和山水绿城
3015,海口龙华区芙蓉路怡景苑店
821004,昆明市官渡区海伦国际店
770101,南京市江宁区银河湾紫苑店
0362,深圳市万科公园里店
1425,广州天河区跑马地花园店
730042,北京海淀区定慧寺店
6033,泉州丰泽区金帝花园店
730069,北京市朝阳区东坝金泽家园店
790134,重庆市江北区观府国际店
870004,西安市雁塔区海亮新英里店
750013,郑州二七区升龙国际店
1505,佛山市三水区东海蓝湾店
780071,宁波市江东区常青藤小城2店
770049,南京江宁区经纬城市花园店
1047,广州番禺区华进明苑店
0085,深圳福田区新洲二街店
0539,东莞东城区花园城店
720275,上海嘉定区仓场路店
3036,海口美兰区海府一横路2店
700135,武汉硚口区长华公寓店
700273,信阳市浉河区中心医院店 
5033,成都市青羊区长城园店
202011,梅州市梅江区梅水路店
1508,广州市天河区华景里店 
720308,上海静安区阳城路店
5100,成都市郫都区上锦颐园店
hzhfdz,惠州慧富电子商务有限公司
720075,上海闵行区古美西路店
1165,广州天河区粤垦路店
720265,上海嘉定区红石路店
700021,武汉武昌区时尚欧洲店
780072,宁波市鄞州区罗蒙环球城店
881084,北京市朝阳区果多美鲜美溢店
750107,郑州市管城区航海花园店
1348,广州越秀区梅花路店
1306,肇庆端州区棠岗路店
1371,广州花都区富力金港城2店
0458,深圳市福田区八卦二路店
770194,南京市栖霞区中南世纪雅苑店
0226,深圳宝安区宝利豪庭店
202009,梅州市梅县科技路店
5115,成都市高新区云华路店
881014,北京市朝阳区果多美双井店
710097,苏州昆山市珠江北路店
803005,合肥市蜀山区家家景园店
3016,海口龙华区金贸西路
803037,合肥市瑶海区和平盛世店
720276,上海嘉定区永靖路店
881602,河北省廊坊市安次区果多美永兴店
760049,杭州市拱墅区严家桥街店
821025,昆明市盘龙区鑫安花园店
710115,无锡滨湖区融绿星光广场店
0347,深圳市宝安区沿河南路店
1462,广州市黄埔区万科东荟城2店
0208,深圳龙岗区万科第五园店
0284,深圳龙岗区雅豪祥苑店
770210,南京市鼓楼区南师大汉口西路店
760038,杭州市富阳区丁香花园店
750025,郑州市金水区蓝堡湾2店
0177,深圳宝安区东华明珠店
750093,郑州市二七区富达花园店
780037,宁波市北仑区四季华庭店
1265,中山西区蓝波湾店
700230,武汉市东西湖区银湖翡翠店
0132,深圳福田区百花五路店
6064,泉州市鲤城区明光花园店
803101,合肥市经开区铜冠花园店
720187,上海浦东新区五莲路2店
770132,南京市栖霞区中电颐和家园店
760059,杭州市西湖区莲花街店
0399,深圳市宝安区熙龙湾店
720010,上海浦东新区北艾路店
851031,南宁市西乡塘区隆源国际公馆店
770114,南京市江宁区天景山路店
700153,武汉市武昌区八一路店
710063,无锡新区花郡家园店
1219,广州天河区华景新城3店
700022,武汉江汉区宝丽金店
0601,东莞市南城区万科金域华府店
0292,鲜果吧客深圳龙华新区百佳华店(停)
700265,武汉市东西湖区富丽雅花园店
700207,武汉市东湖高新区光谷8号店
0634,东莞市凤岗镇翡翠山湖店
1581,佛山市禅城区创意产业园店
720019,上海松江区象屿都城店
0168,深圳福田区海滨广场店
770093,南京市六合区文馨花苑店
1072,佛山禅城区彩虹路店
770147,南京市秦淮区美林苑店
4061,永康市高圳路2店
720007,上海普沱区长寿路店
860014,福州市台江区上海新苑店
720268,上海闵行区罗锦路店
1133,广州海珠区侨港路店
0142,深圳福田区莲花北店
1079,佛山南海区雅居乐店
4069,义乌市银海店
0473,深圳市龙岗区文峰华庭店
821024,昆明市盘龙区锦悦四季店
4079,衢州市柯城区龙化路店
710010,苏州高新区嘉业阳光假日店
3031,海口龙华区西岭华庭店
802001,鲜果吧客广州海珠区广东财经大学店
700053,武汉江汉区胜利街店
1024,广州黄埔区大万科城市花园店
0329,深圳市宝安区领航城店
0563,东莞东城区蔚蓝星湖店
3106,海口市秀英区丘海一横路店
0245,深圳宝安区文汇花园店
770029,南京浦口区桂美颂店
770045,南京江宁区大学城东方龙湖湾店
700048,武汉东湖高新区柠檬特区店
740010,南昌红谷滩新区凯旋店
790063,重庆市渝北区富悦景园店
760093,杭州市绍兴柯桥区大明颐泽苑店
0437,深圳市宝安区美联中心店
710043,无锡惠山区沁春园店
780023,宁波江东区桑田路店
0658,东莞市松山湖华为湖畔花园店
1376,中山小榄镇跃龙北路店
770206,南京市雨花台区虹悦城店
0452,深圳市福田区梅林路店
0345,深圳市龙华新区水榭春天3店
700163,黄石市黄石岗区万达广场店
790099,重庆市九龙坡区恒大绿洲店
740019,南昌南昌县正荣之都店
202001,梅州市兴宁兴田一路店
700175,武汉市江夏区阳光100店
841002,徐州泉山区滨湖花园店
740008,南昌东湖区叠山路店
1287,广州花都区朗悦君庭店
1403,广州番禺区福景路店
821015,昆明市五华区书香门第店
700253,武汉市汉阳区钟家村店
831006,太原市杏花岭区富力城店
770154,南京市鼓楼区工人新村店
770215,扬州市经济开发区桂香苑店
730151,北京市海淀区中关村前置仓店
780033,宁波市江东区兰亭绿源1店
770178,南京市江宁区中航樾府店
750090,郑州市金水区银基王朝2店
720298,上海闵行区永平路店
0287,深圳宝安区宝安机场店
720023,上海松江区维罗纳贵都店
1563,珠海市香洲区嘉年华店
1039,佛山禅城区恒福新城店
790027,重庆市九龙坡区春江花月店
760036,杭州市富阳区彩虹桥店
730086,北京市朝阳区花园闸北里店
6062,漳州市芗城区瑞京路店
1394,广州海珠区翠城花园2店
700158,武汉市江汉区福星华府店
1532,广州市花都区祈福天龙苑店
730108,北京市朝阳区绣菊园店
5122,成都市天府新区中信城左岸店
1284,珠海香洲区城市风景店
4014,金华婺城区丹光东路店
841014,徐州铜山区万达广场店
760002,杭州拱墅区大浒东苑店
770135,南京市浦口区威尼斯第六街区店
803015,合肥市瑶海区元一名城嘉山路店
6036,厦门湖里区中央湾区店
803095,合肥市政务区天鹅湖万达店
0387,深圳市龙岗区阳光花园店
700176,武汉市东湖新技术开发区恒大华府店
0365,深圳市南山区麒麟花园店
821008,昆明市高新区鼎易天城店
700236,武汉市武昌区创意街店
1114,佛山顺德区康城尚域店
720063,上海宝山区铂金华府店
208001,深圳市宝安区沙井禧园店
6030,泉州丰泽区东方明珠店
700097,武汉硚口区汉水熙园店
770164,南京市栖霞区兰亭雅苑店
851032,南宁市兴宁区金源橘子郡店
700107,武汉洪山区武汉大学店
720231,上海普陀区宁夏路店
803004,合肥市蜀山区大溪地悦溪公馆店
750003,郑州中原区锦艺国际华都店
0746,惠州市惠城区中信水岸城店
803064,合肥市滨湖区万达揽湖苑丙铺路店
1127,广州白云区横沙店
5130,成都市绵阳市高新区铂金时代店
803093,芜湖市鸠江区伟星城店
201002,河源市大同路2店
700197,武汉市洪山区华乐山庄店
0241,深圳南山区学府品园店
770042,南京雨花台区金地自在城店
700167,武汉市硚口区兰亭荣荟店
803003,合肥市庐阳区荷塘月色店
1031,广州萝岗区峰景华庭店
720307,上海闵行区万科金街店
720137,上海宝山区共康路店
730094,北京市朝阳区惠生园店
740002,南昌红谷滩新区世纪中央城店
760084,杭州市滨江区月明路店
208004,深圳市光明区奥园峰荟店
811030,青岛市城阳区万科城市花园店
1627,广州市增城区碧桂园豪园店
5032,成都武侯区天顺路店
760074,杭州市萧山区市心南路2店
710083,苏州吴中区宝带西路店
0611,东莞市长安镇天虹广场店
4073,金华市婺城区骆家塘2店
720006,上海浦东新区东建路店
204004,揭阳市榕城区江南新城店
780009,宁波江东区华泰街店
1034,广州天河区东方三路店
730123,北京市昌平区领秀慧谷店
1433,广州海珠区细岗路店
770009,南京建邺区油坊桥店
720017,上海普陀区清峪路店
0377,深圳市龙岗区尚峰花园店
5006,成都高新区玉林街店
1541,江门台山市城北商业城店
5045,成都锦江区卓锦城店
700201,武汉市洪山区保利时代2店
4040,金华婺城区人民东路店
770002,南京鼓楼区马台街店
720281,上海徐汇区龙漕路店
0363,深圳市光明新区长春中路店
710147,苏州张家港市沙洲中路店
740036,南昌青山湖区天泽园店
700057,武汉江汉区颐和丽晶店
0316,深圳福田区园岭新村店
1192,广州花都区公园前路店
0538,东莞万江区阳光海岸店
710156,苏州工业园区凤凰新天地店
0503,东莞南城区景湖时代城店
770169,南京市高新开发区新城花漾紫郡店
0375,深圳市龙华区丰泽湖山庄店
881008,北京丰台区果多美五间楼店
1601,江门市蓬江区骏景湾品峰店
5052,成都成华区华润二十四城店
720293,上海浦东新区陈春东路店
710041,苏州姑苏区湖山新意店
881807,北京市昌平区果多美昌平西关店
0484,深圳市宝安区佳华豪苑店
710012,苏州姑苏区嘉业阳光城店
700115,武汉汉阳区金色港湾店
0319,深圳龙岗区塞纳时光花园店
1205,广州番禺区星河湾店
720104,上海浦东新区德平路2店
1364,佛山市三水区奥林匹克花园店
770146,南京市玄武区聚宝山庄店
720130,上海闸北区闻喜路店
1203,广州花都区南航花园店
790062,重庆市九龙坡区金科阳光小镇店
0650,东莞市企石镇振兴路店
3111,儋州市亚澜湾小区店
0202,深圳罗湖区太安路店
1171,佛山禅城区奥林匹克花园店
750071,郑州市郑东新区金领时代店 
3057,三亚市吉阳区同心家园一期店
0106,深圳福田区彩田村店(停)
720029,上海松江区绿洲香岛店
720056,上海徐汇区田林东路店
700152,武汉汉阳区都市兰亭店
760111,杭州市余杭区碧天家园店
730139,北京市朝阳门南小街店
700287,黄石市团城山新区武夷花园店
780081,宁波市海曙区天一家园店
0169,深圳宝安区政丰南路店
310014,袁志明(深圳)
821035,昆明市官渡区万科魅力之城店
0051,深圳龙岗区长龙路店
730122,北京市大兴区金地格林小镇店
770199,南京市玄武区恒大翡翠华庭店
6061,漳州市芗城区漳福路店
710053,无锡滨湖区湖滨路店
710069,苏州吴江区丽都花园店
1373,广州番禺区锦绣半岛2店
0321,深圳市宝安区万福人家店
0551,东莞南城区城市风景店
1442,肇庆市大旺高新区金海岸店
4056,金华市婺城区时代花园店
1088,广州番禺区禺山大道店
0736,惠州市惠城区瑞和家园店
720163,上海松江区九新公路店
0418,深圳市宝安区鸿德园店
1042,广州荔湾区西华路店
740112,景德镇市珠江区浙江路店
760112,杭州市上城区紫花路店
1014,广州白云区富力桃园2店
1080,广州白云区富力城广场店
1639,佛山市禅城区绿岛广场店
811009,青岛市李沧区中海国际一里城店
1538,珠海市香洲区万科城店
1228,广州越秀区寺右二马路店
740107,九江市濂溪区新天地广场店
750114,洛阳市洛龙区泉舜186店
1556,广州市花都区天马河公馆店
0455,深圳市罗湖区中兴店
881041,北京市海淀区果多美志新路店
720107,上海浦东新区南泉路店
720126,上海浦东新区金高路店
750079,郑州市金水区经纬花园店 
700232,武汉市青山区众圆广场店
0236,深圳龙华新区水榭春天店
770225,扬州市邗江区栖月苑店
770074,南京市江宁区同曦广场店
0068,深圳福田区紫竹四路店
5109,成都市武侯区桐梓林北路店
6010,厦门思明区后滨路店
770053,南京江宁区武夷绿洲竹山路店
700043,武汉硚口区宝丰店
780055,宁波市北仑区新恒店
0553,东莞南城区石竹花园店
6083,泉州市晋江市石鼓路店
710060,苏州昆山市衡山路店
1471,广州市越秀区麓景路店
5063,成都高新区盛安街店
0700,惠州博罗县嘉豪御景湾店
770220,南京市江宁区南方花园瑞阳居店
720269,上海浦东新区银山路店
0034,深圳南山区南山市场店
790115,重庆市南岸区国际社区3店
790085,重庆市渝北区上品拾陆店 
720086,上海普陀区北石路店
0128,深圳盐田区恩上路店
720179,上海浦东新区乳山路店
720157,上海杨浦区国顺东路2店
1278,江门蓬江区育德街店
310003,米亚精密金属科技(东莞)有限公司
0544,东莞莞城区万科运河东1号店
750129,郑州市金水区天伦锦城店
6015,厦门思明区汇文路店
740117,南昌市西湖区世贸大观园店
3066,三亚市天涯区跃进路店
1167,广州番禺区西丽广场店
1448,佛山市顺德区伦常路店 
1602,清远市清城区阳光100店 
700145,武汉洪山区保利中央公馆店
208003,深圳市罗湖区晒布路店
1135,广州番禺区光明北路店
740003,南昌红谷滩新区汇龙铭都店
1176,广州海珠区四季天地广场店
730043,北京朝阳区卡夫卡公社店
0283,深圳南山区南山豪庭店
750088,郑州市中原区康桥上城品店 
700085,武汉江汉区都市花园店
1533,佛山市南海区金域花园店
720066,上海浦东新区昌里东路店
0095,深圳罗湖区中兴路店
710122,苏州金阊区干将西路店
6024,厦门湖里区鑫海湾店
760079,杭州市xxx店
821010,昆明市西山区理想红树湾店
740043,南昌市西湖区名仕花城店
700042,武汉武昌区紫沙路店
700127,武汉江汉区顶琇晶城店
700177,武汉市洪山区东湖楚天府店
710008,苏州工业园区新未来花园店
1325,广州白云区集贤苑店
0471,深圳市南山区桃花源店
0479,深圳市龙岗区新龙岗花园店
3069,琼海市德海路2店
720045,上海浦东新区维多利华庭店
881047,北京市朝阳区果多美平乐园地铁店
6020,厦门湖里区翔鹭花城2店
710084,苏州相城区春申湖中路店
720073,上海闵行区报春路店
730078,北京市朝阳区沿海赛洛城店
1142,佛山禅城区恒福湖景湾店
1177,广州花都区保利城店
720118,上海闵行区春都路店
831026,太原小店区万科城店
730080,北京市海淀区橡树湾店
700070,武汉武昌区万达公馆2店
0200,深圳南山区南园村店
1083,广州番禺区南华路店
740057,南昌市东湖区象山北路店
0129,深圳福田区爱华市场店
1557,佛山市禅城区普君华府店
0619,东莞市石碣镇彩虹路店
700091,武汉洪山区南湖名都店
0581,东莞中堂镇新兴路店
0323,深圳市龙岗区新雅苑花园店
0358,深圳市龙岗区东城国际店
881016,北京市海淀区果多美苏州街店
730009,北京朝阳区天鹅湾店
790130,重庆市江北区洋河路店
760109,杭州市余杭区邱山大街店
5128,成都市绵阳市涪城区剑南路店
881049,北京市海淀区果多美永定路店
881070,北京东城区果多美广渠门店
760076,杭州市萧山区市心广场店
202008,梅州市兴宁曙光路店
720166,上海奉贤区环城东路店
6009,厦门集美区宁宝花园店
700290,荆州市沙市区太阳城店
710132,无锡梁溪区大成巷店
710095,无锡新吴区春潮商业街店
3097,海口市琼山区文庄路店
730138,天津市河西区庆荣里店
831025,太原小店区华宇绿洲店
1428,佛山顺德区胜达名居店
740097,德兴市街心花园店
5088,成都市双流县佳兆业君汇上品店
0532,东莞虎门镇华美小区店
0230,深圳龙岗区德兴花园店
0575,东莞虎门镇新园东路店
700156,武汉市武昌区福星国际城店
4006,金华婺城区义乌街店
1444,广州市花都区云峰花园店
730056,北京丰台区怡海花园店
0020,深圳宝安区风和日丽店
